GVP_Index,GVP_ID,GVP_Name,lat,lon,Waste_Tonnes,Assigned_SCTP_ID,SCTP_ID,SCTP_Name,geometry
1186,1185,sattyaanna Galli,17.3704797,78.4564487,0.76,10,10,Ziyaguda,POINT (78.4564487 17.3704797)
1187,1186,shivlala Nagar OPEN Point,17.375307,78.454541,0.96,10,10,Ziyaguda,POINT (78.454541 17.375307)
1188,1187,Badam Masjid,17.383054,78.491088,1.53,6,6,IBT,POINT (78.491088 17.383054)
1189,1188,Patel Nagar1,17.38840782,78.47015501,0.6,6,6,IBT,POINT (78.47015501 17.38840782)
1190,1189,BSNL POINT_C14,17.37976628,78.47850195,0.26,6,6,IBT,POINT (78.47850195 17.37976628)
1191,1190,Guffa Mandir,17.381932,78.4555,0.56,10,10,Ziyaguda,POINT (78.4555 17.381932)
1192,1191,WARE HOUSING,17.3879098,78.4693733,0.1,6,6,IBT,POINT (78.4693733 17.3879098)
1193,1192,BALWADI,17.38765088,78.46873181,0.73,6,6,IBT,POINT (78.46873181 17.38765088)
1194,1193,Pochamma Galli,17.385943,78.480114,0.83,6,6,IBT,POINT (78.480114 17.385943)
1195,1194,Gujarath Galli,17.386056,78.483362,0.6,6,6,IBT,POINT (78.483362 17.386056)
1196,1195,CBS,17.379577,78.482892,1.56,6,6,IBT,POINT (78.482892 17.379577)
1197,1196,Barlakundi Essemaya Bazar,17.381625,78.489029,1.03,6,6,IBT,POINT (78.489029 17.381625)
1198,1197,TV GALLI Esamiya Bazaar,17.38160794,78.4914724,0.3,6,6,IBT,POINT (78.4914724 17.38160794)
1199,1198,SULTAN BAZAR CHOURASTHA,17.38696184,78.48617225,0.06,6,6,IBT,POINT (78.48617225 17.38696184)
1200,1199,Boring Galli Tilak Road,17.390401,78.48456,0.96,6,6,IBT,POINT (78.48456 17.390401)
1201,1200,AGARWAL CHAMBER,17.393869,78.479952,1.6,6,6,IBT,POINT (78.479952 17.393869)
1202,1201,King Koti Hospital,17.39353132,78.48288552,0.13,6,6,IBT,POINT (78.48288552 17.39353132)
1203,1202,Poothli Boli ( Chai wala opposite),17.38177385,78.48156576,1.63,6,6,IBT,POINT (78.48156576 17.38177385)
1204,1203,Law College,17.4000896,78.4771233,0.5,12,12,Peoples Plaza,POINT (78.4771233 17.4000896)
1205,1204,NIZAM COLLEGE HOSTEL,17.401196,78.474248,1.3,12,12,Peoples Plaza,POINT (78.474248 17.401196)
1206,1205,Pigah Plaza,17.405642,78.475774,0.23,12,12,Peoples Plaza,POINT (78.475774 17.405642)
1207,1206,GHMC HEAD OFFICE,17.407417,78.476016,0.96,12,12,Peoples Plaza,POINT (78.476016 17.407417)
1208,1207,Basheerbagh Temple,17.400801,78.4758,0.8,12,12,Peoples Plaza,POINT (78.4758 17.400801)
1209,1208,Birla Mandir,17.404852,78.469312,0.53,12,12,Peoples Plaza,POINT (78.469312 17.404852)
1210,1209,Adarsh Nagar,17.40521257,78.4711183,1.06,12,12,Peoples Plaza,POINT (78.4711183 17.40521257)
1211,1210,BIRLA PLANITORIUM,17.40388007,78.46844378,1.16,12,12,Peoples Plaza,POINT (78.46844378 17.40388007)
1212,1211,LB STADIUM,17.399719,78.47448,1.66,12,12,Peoples Plaza,POINT (78.47448 17.399719)
1213,1212,Santosh Dabha,17.391141,78.477005,1.66,6,6,IBT,POINT (78.477005 17.391141)
1214,1213,LITTLE FLOWERS SCHOOL,17.392234,78.474521,0.3,6,6,IBT,POINT (78.474521 17.392234)
1215,1214,"NETAJI NAGAR 1,2",17.390954,78.472805,1.26,6,6,IBT,POINT (78.472805 17.390954)
1216,1215,SUJATHA School,17.394927,78.472278,0.83,14,14,Chacha Nehuru Park,POINT (78.472278 17.394927)
1217,1216,Toop Khana,17.380548,78.47236202,1.13,6,6,IBT,POINT (78.47236202 17.380548)
1218,1217,SAVARANA TRANSPORT,17.381763,78.469829,1.2,6,6,IBT,POINT (78.469829 17.381763)
1219,1218,Kattesallam,17.38601673,78.46668379,0.46,6,6,IBT,POINT (78.46668379 17.38601673)
1220,1219,MATHA TEMPLE GOSHAMAHAL,17.38272397,78.46865644,0.16,6,6,IBT,POINT (78.46865644 17.38272397)
1221,1220,Charkandill,17.386135,78.46377,1.46,14,14,Chacha Nehuru Park,POINT (78.46377 17.386135)
1222,1221,Rajakpura Nala,17.38253543,78.46740742,0.73,6,6,IBT,POINT (78.46740742 17.38253543)
1223,1222,Sevak Nagar,17.387393,78.466221,0.1,6,6,IBT,POINT (78.466221 17.387393)
1224,1223,Service Point,17.38755962,78.46481587,1.13,14,14,Chacha Nehuru Park,POINT (78.46481587 17.38755962)
1225,1224,Mallakunta Nala,17.38428741,78.4727931,0.06,6,6,IBT,POINT (78.4727931 17.38428741)
1226,1225,Traffic pS,17.38139738,78.47200632,0.66,6,6,IBT,POINT (78.47200632 17.38139738)
1227,1226,Goshamahal Sports Complex,17.383292,78.470116,1.0,6,6,IBT,POINT (78.470116 17.383292)
1228,1227,94 Bus Stop,17.3839743,78.48102083,1.63,6,6,IBT,POINT (78.48102083 17.3839743)
1229,1228,VV College,17.382875,78.480118,1.33,6,6,IBT,POINT (78.480118 17.382875)
1230,1229,Water Works,17.38294064,78.47195695,0.83,6,6,IBT,POINT (78.47195695 17.38294064)
1231,1230,Flower Market,17.38205225,78.47769295,0.7,6,6,IBT,POINT (78.47769295 17.38205225)
1232,1231,Ganesh Temple Essamiya Bazar,17.383805,78.490471,1.33,6,6,IBT,POINT (78.490471 17.383805)
1233,1232,Aziz Bagh,17.383429,78.456981,1.2,14,14,Chacha Nehuru Park,POINT (78.456981 17.383429)
1234,1233,Chisti Chamman,17.382247,78.45766,0.26,10,10,Ziyaguda,POINT (78.45766 17.382247)
1235,1234,Verternary Hospital,17.383145,78.460043,0.96,14,14,Chacha Nehuru Park,POINT (78.460043 17.383145)
1236,1235,Balram Galli,17.375254,78.458371,0.26,10,10,Ziyaguda,POINT (78.458371 17.375254)
1237,1236,GANDI HANUMAN,17.377391,78.456373,0.4,10,10,Ziyaguda,POINT (78.456373 17.377391)
1238,1237,Society Bakery,17.38079,78.448334,0.63,10,10,Ziyaguda,POINT (78.448334 17.38079)
1239,1238,KUMARWADI,17.3749178,78.4509407,0.46,10,10,Ziyaguda,POINT (78.4509407 17.3749178)
1240,1239,Pochamma Temple,17.377178,78.449602,1.66,10,10,Ziyaguda,POINT (78.449602 17.377178)
1241,1240,Rahimpura Doodh Khana,17.3700516,78.458054,1.56,10,10,Ziyaguda,POINT (78.458054 17.3700516)
1242,1241,Rahimpura Play Ground,17.371562,78.457232,0.63,10,10,Ziyaguda,POINT (78.457232 17.371562)
1243,1242,Jali hanuman point,17.373712,78.459691,1.53,10,10,Ziyaguda,POINT (78.459691 17.373712)
1244,1243,RK pet,17.380989,78.458246,0.4,10,10,Ziyaguda,POINT (78.458246 17.380989)
1245,1244,Sensation Theatre,17.40746419,78.46410563,1.6,12,12,Peoples Plaza,POINT (78.46410563 17.40746419)
1246,1245,Railway Track,17.41246506,78.46142413,0.16,12,12,Peoples Plaza,POINT (78.46142413 17.41246506)
1247,1246,Shareef maidan,17.41377713,78.46294707,0.9,12,12,Peoples Plaza,POINT (78.46294707 17.41377713)
1248,1247,Mutton Shop,17.41252554,78.46372233,0.93,12,12,Peoples Plaza,POINT (78.46372233 17.41252554)
1249,1248,Fish Market,17.411212,78.46178032,0.33,12,12,Peoples Plaza,POINT (78.46178032 17.411212)
1250,1249,Saifabad Ps,17.40307,78.462743,0.5,14,14,Chacha Nehuru Park,POINT (78.462743 17.40307)
1251,1250,Balapura Basti kaman 1,17.42033243,78.45114787,0.8,16,16,Jalagam Vengal Rao Park,POINT (78.45114787 17.42033243)
1252,1251,Eidgah,17.41860641,78.46422991,0.43,12,12,Peoples Plaza,POINT (78.46422991 17.41860641)
1253,1252,AC Guards Ground,17.40546044,78.45846377,0.13,14,14,Chacha Nehuru Park,POINT (78.45846377 17.40546044)
1254,1253,MRO Office,17.3754171,78.42551825,1.06,10,10,Ziyaguda,POINT (78.42551825 17.3754171)
1255,1254,Yadaiah Galli,17.40945612,78.45799006,0.13,14,14,Chacha Nehuru Park,POINT (78.45799006 17.40945612)
1256,1255,Sapthamatha Temple,17.40792766,78.45735594,0.06,14,14,Chacha Nehuru Park,POINT (78.45735594 17.40792766)
1257,1256,Premnagar Kaman,17.408562,78.452772,1.33,14,14,Chacha Nehuru Park,POINT (78.452772 17.408562)
1258,1257,Premnagar Committee Hall,17.41003614,78.45218773,0.3,14,14,Chacha Nehuru Park,POINT (78.45218773 17.41003614)
1259,1258,Venkata ramana Colony Kabza,17.41388635,78.45335879,0.3,12,12,Peoples Plaza,POINT (78.45335879 17.41388635)
1260,1259,Sakshi Beside Galli,17.41405809,78.45132561,1.33,16,16,Jalagam Vengal Rao Park,POINT (78.45132561 17.41405809)
1261,1260,Under Punjagutta Bridge,17.42660677,78.45177541,0.6,16,16,Jalagam Vengal Rao Park,POINT (78.45177541 17.42660677)
1262,1261,Double Bed room 1&2,17.4132874,78.46493312,0.93,12,12,Peoples Plaza,POINT (78.46493312 17.4132874)
1263,1262,Bada Ganesh,17.41129008,78.46367538,0.16,12,12,Peoples Plaza,POINT (78.46367538 17.41129008)
1264,1263,Go gas,17.40408784,78.46177645,1.4,14,14,Chacha Nehuru Park,POINT (78.46177645 17.40408784)
1265,1264,Khairatabad Ward Office,17.40975103,78.46421121,0.96,12,12,Peoples Plaza,POINT (78.46421121 17.40975103)
1266,1265,Zilla Parishad Office,17.41317126,78.45804554,1.56,12,12,Peoples Plaza,POINT (78.45804554 17.41317126)
1267,1266,Chinthal Basti Goda,17.40908148,78.45753742,0.56,14,14,Chacha Nehuru Park,POINT (78.45753742 17.40908148)
1268,1267,Benz Showroom Opposite Galli,17.41855174,78.45539483,0.63,12,12,Peoples Plaza,POINT (78.45539483 17.41855174)
1269,1268,BSP Office,17.40498379,78.45960065,0.9,14,14,Chacha Nehuru Park,POINT (78.45960065 17.40498379)
1270,1269,Villamery College,17.42194848,78.4605729,0.16,12,12,Peoples Plaza,POINT (78.4605729 17.42194848)
1271,1270,Church(Yashoda Hospital),17.42397217,78.45668683,0.96,12,12,Peoples Plaza,POINT (78.45668683 17.42397217)
1272,1271,Madam Galli,17.41782165,78.45346542,0.53,16,16,Jalagam Vengal Rao Park,POINT (78.45346542 17.41782165)
1273,1272,Near Saibaba Temple,17.424869,78.448774,0.26,16,16,Jalagam Vengal Rao Park,POINT (78.448774 17.424869)
1274,1273,Kapadia Line,17.42163908,78.4581565,0.43,12,12,Peoples Plaza,POINT (78.4581565 17.42163908)
1275,1274,MS Maktha,17.42111253,78.46508169,0.6,12,12,Peoples Plaza,POINT (78.46508169 17.42111253)
1276,1275,Big Bazar Back side,17.4297806,78.44790126,1.13,16,16,Jalagam Vengal Rao Park,POINT (78.44790126 17.4297806)
1277,1276,SBI Graveyard,17.43003503,78.44399711,1.43,16,16,Jalagam Vengal Rao Park,POINT (78.44399711 17.43003503)
1278,1277,Vaddera Basti,17.43047057,78.44219182,1.13,16,16,Jalagam Vengal Rao Park,POINT (78.44219182 17.43047057)
1279,1278,SBI Park,17.43242255,78.43721954,0.8,16,16,Jalagam Vengal Rao Park,POINT (78.43721954 17.43242255)
1280,1279,Akshaya Apartment,17.43256902,78.44289305,1.1,16,16,Jalagam Vengal Rao Park,POINT (78.44289305 17.43256902)
1281,1280,Water Tank _Somajiguda,17.45140041,78.44378804,1.1,13,13,Sanath Nagar,POINT (78.44378804 17.45140041)
1282,1281,Kammasangham,17.43079468,78.44638799,0.8,16,16,Jalagam Vengal Rao Park,POINT (78.44638799 17.43079468)
1283,1282,BSNL naala,17.43531155,78.44351108,0.06,16,16,Jalagam Vengal Rao Park,POINT (78.44351108 17.43531155)
1284,1283,Saradhi Studio back side,17.43638995,78.44122181,0.26,16,16,Jalagam Vengal Rao Park,POINT (78.44122181 17.43638995)
1285,1284,Jeans Corner,17.43328123,78.44683433,1.6,16,16,Jalagam Vengal Rao Park,POINT (78.44683433 17.43328123)
1286,1285,Bhaskar Point,17.43381296,78.4380571,1.46,16,16,Jalagam Vengal Rao Park,POINT (78.4380571 17.43381296)
1287,1286,Kundanbagh Park,17.4332959,78.45966977,1.13,16,16,Jalagam Vengal Rao Park,POINT (78.45966977 17.4332959)
1288,1287,BS Maktha,17.43141547,78.46057264,0.86,12,12,Peoples Plaza,POINT (78.46057264 17.43141547)
1289,1288,Punjagutta metro station,17.42861609,78.45144426,1.46,16,16,Jalagam Vengal Rao Park,POINT (78.45144426 17.42861609)
1290,1289,Kirthilal Lane,17.42960901,78.45662049,1.66,16,16,Jalagam Vengal Rao Park,POINT (78.45662049 17.42960901)
1291,1290,Yellareddyguda Market,17.433593,78.444192,1.06,16,16,Jalagam Vengal Rao Park,POINT (78.444192 17.433593)
1292,1291,South India Shopping Mall,17.4352777,78.44622879,0.06,16,16,Jalagam Vengal Rao Park,POINT (78.44622879 17.4352777)
1293,1292,Transformer,17.44218641,78.45152126,1.43,13,13,Sanath Nagar,POINT (78.45152126 17.44218641)
1294,1293,ICICI Bank Lane,17.43917696,78.4443643,0.46,16,16,Jalagam Vengal Rao Park,POINT (78.4443643 17.43917696)
1295,1294,Mega city road,17.44079345,78.44491135,0.83,13,13,Sanath Nagar,POINT (78.44491135 17.44079345)
1296,1295,SR Nagar New PS,17.44022729,78.44553941,1.2,16,16,Jalagam Vengal Rao Park,POINT (78.44553941 17.44022729)
1297,1296,Yellamma Temple Opposite,17.44706839,78.4494614,0.1,13,13,Sanath Nagar,POINT (78.4494614 17.44706839)
1298,1297,Naturecure SubStation,17.44605595,78.45113613,1.33,13,13,Sanath Nagar,POINT (78.45113613 17.44605595)
1299,1298,Shivbagh Opp School,17.44028876,78.44930941,0.5,16,16,Jalagam Vengal Rao Park,POINT (78.44930941 17.44028876)
1300,1299,SONABAI Temple,17.43904769,78.44803314,1.5,16,16,Jalagam Vengal Rao Park,POINT (78.44803314 17.43904769)
1301,1300,SS Bakery,17.44384032,78.44731802,0.2,13,13,Sanath Nagar,POINT (78.44731802 17.44384032)
1302,1301,Bongula Shop,17.44884926,78.45030132,0.13,13,13,Sanath Nagar,POINT (78.45030132 17.44884926)
1303,1302,Ameerpet 3 Idols,17.43556353,78.44810253,0.6,16,16,Jalagam Vengal Rao Park,POINT (78.44810253 17.43556353)
1304,1303,Mega city Toilet,17.44078126,78.44303542,0.36,13,13,Sanath Nagar,POINT (78.44303542 17.44078126)
1305,1304,SR Nagar Traffic PS,17.44107593,78.44739266,0.83,13,13,Sanath Nagar,POINT (78.44739266 17.44107593)
1306,1305,Naturecure beside lane,17.44396398,78.45082972,1.56,13,13,Sanath Nagar,POINT (78.45082972 17.44396398)
1307,1306,Methodist Colony,17.43433881,78.46213485,0.43,12,12,Peoples Plaza,POINT (78.46213485 17.43433881)
1308,1307,Satyam Theatre,17.4374425,78.44884664,1.63,16,16,Jalagam Vengal Rao Park,POINT (78.44884664 17.4374425)
1309,1308,Scientific Colony,17.44725871,78.44779689,0.96,13,13,Sanath Nagar,POINT (78.44779689 17.44725871)
1310,1309,Shivbagh School beside lane,17.43963688,78.44997914,1.13,16,16,Jalagam Vengal Rao Park,POINT (78.44997914 17.43963688)
1311,1310,SR Nagar Narayana college,17.44299008,78.44273952,1.33,13,13,Sanath Nagar,POINT (78.44273952 17.44299008)
1312,1311,Lucky Hotel Galli,17.44397093,78.44079524,0.13,13,13,Sanath Nagar,POINT (78.44079524 17.44397093)
1313,1312,Near Sai Baba temple,17.44512563,78.44130814,1.16,13,13,Sanath Nagar,POINT (78.44130814 17.44512563)
1314,1313,Judge house,17.444706,78.442916,0.36,13,13,Sanath Nagar,POINT (78.442916 17.444706)
1315,1314,Libary park,17.44353481,78.44524518,0.73,13,13,Sanath Nagar,POINT (78.44524518 17.44353481)
1316,1315,GHMC Park,17.44159508,78.44410962,0.36,13,13,Sanath Nagar,POINT (78.44410962 17.44159508)
1317,1316,Bharathnagar Bridge,17.46065395,78.4321141,0.9,13,13,Sanath Nagar,POINT (78.4321141 17.46065395)
1318,1317,Bhaskar Road,17.448677,78.44207,0.9,13,13,Sanath Nagar,POINT (78.44207 17.448677)
1319,1318,Boring galli,17.44707839,78.44404322,0.76,13,13,Sanath Nagar,POINT (78.44404322 17.44707839)
1320,1319,Dasaram Basti,17.448289,78.4439,1.13,13,13,Sanath Nagar,POINT (78.4439 17.448289)
1321,1320,Seven Temple,17.453514,78.4406,0.36,13,13,Sanath Nagar,POINT (78.4406 17.453514)
1322,1321,Allauddinkoti Railway track,17.46082626,78.44657315,0.26,13,13,Sanath Nagar,POINT (78.44657315 17.46082626)
1323,1322,Fatehnagar Bridge,17.45317845,78.45018788,1.1,13,13,Sanath Nagar,POINT (78.45018788 17.45317845)
1324,1323,Allauddin koti Community Hall,17.45854588,78.44625532,0.53,13,13,Sanath Nagar,POINT (78.44625532 17.45854588)
1325,1324,Welfare Center,17.45343946,78.44476283,1.1,13,13,Sanath Nagar,POINT (78.44476283 17.45343946)
1326,1325,TOYOTA SHOWROOM,17.4572252,78.44405994,1.66,13,13,Sanath Nagar,POINT (78.44405994 17.4572252)
1327,1326,Sundernagar kaman,17.45016717,78.43725433,0.36,13,13,Sanath Nagar,POINT (78.43725433 17.45016717)
1328,1327,Begumpet New Road,17.44741826,78.4520938,0.4,13,13,Sanath Nagar,POINT (78.4520938 17.44741826)
1329,1328,Lingaiah Nagar,17.44995016,78.44908825,1.0,13,13,Sanath Nagar,POINT (78.44908825 17.44995016)
1330,1329,Subhash Nagar,17.45051288,78.44629696,0.76,13,13,Sanath Nagar,POINT (78.44629696 17.45051288)
1331,1330,Balkampet Transformer,17.45023528,78.45040008,0.43,13,13,Sanath Nagar,POINT (78.45040008 17.45023528)
1332,1331,Steel factory,17.45754027,78.44286932,1.63,13,13,Sanath Nagar,POINT (78.44286932 17.45754027)
1333,1332,Chicken Shop,17.45542199,78.44961014,0.3,13,13,Sanath Nagar,POINT (78.44961014 17.45542199)
1334,1333,Post Office,17.45796272,78.44302932,0.93,13,13,Sanath Nagar,POINT (78.44302932 17.45796272)
1335,1334,Ice Cream factory Near Hetero,17.45757196,78.44227161,1.43,13,13,Sanath Nagar,POINT (78.44227161 17.45757196)
1336,1335,[1667] - WHITE HOUSE,17.4138855,78.4083234,1.06,11,11,Jubilee Hills Road No 51,POINT (78.4083234 17.4138855)
1337,1336,[1696] - SRI RAM NAGAR BASTHI,17.408659,78.44651,0.6,14,14,Chacha Nehuru Park,POINT (78.44651 17.408659)
1338,1337,[1733] - ACB OFFICE,17.4335413,78.4076265,0.6,11,11,Jubilee Hills Road No 51,POINT (78.4076265 17.4335413)
1339,1338,[2719] - Minister Quarters-1,17.4100593,78.439891,0.23,14,14,Chacha Nehuru Park,POINT (78.439891 17.4100593)
1340,1339,[2719] - Minister Quarters-2,17.4101313,78.4418299,0.53,14,14,Chacha Nehuru Park,POINT (78.4418299 17.4101313)
1341,1340,[2915]- BANJARA HILLS ROAD NO 11,17.4351044,78.4051359,0.96,11,11,Jubilee Hills Road No 51,POINT (78.4051359 17.4351044)
1342,1341,[2919] - Musthafa Masjid l,17.399425,78.4090628,0.83,11,11,Jubilee Hills Road No 51,POINT (78.4090628 17.399425)
1343,1342,[2920] - Ananad Banajara,17.4204625,78.4016593,0.26,11,11,Jubilee Hills Road No 51,POINT (78.4016593 17.4204625)
1344,1343,[333]- NBT NAGAR,17.4096834,78.4374215,1.6,14,14,Chacha Nehuru Park,POINT (78.4374215 17.4096834)
1345,1344,[4689] - MLA COLONY 1,17.4383816,78.4138801,0.76,11,11,Jubilee Hills Road No 51,POINT (78.4138801 17.4383816)
1346,1345,[4691] - MLA COLONY 2,17.4318404,78.4199553,0.96,11,11,Jubilee Hills Road No 51,POINT (78.4199553 17.4318404)
1347,1346,[2916]-jaffar khan colony park,17.4359127,78.4127062,0.9,11,11,Jubilee Hills Road No 51,POINT (78.4127062 17.4359127)
1348,1347,[2917] - Jaffar khan colony gym,17.434105,78.41638,1.26,11,11,Jubilee Hills Road No 51,POINT (78.41638 17.434105)
1349,1348,OPPOSITE  MASID NBT NAGAR,17.409986,78.434162,0.66,14,14,Chacha Nehuru Park,POINT (78.434162 17.409986)
1350,1349,SRI SAI RAM HIGH SCHOOL NBT NAGAR,17.409198,78.434168,0.8,14,14,Chacha Nehuru Park,POINT (78.434168 17.409198)
1351,1350,OPPOSITE YELLAMA TEMPLE NBT NAGAR,17.410428,78.42993,0.46,16,16,Jalagam Vengal Rao Park,POINT (78.42993 17.410428)
1352,1351,[1122] - Round Table School,17.418346,78.4397595,1.53,16,16,Jalagam Vengal Rao Park,POINT (78.4397595 17.418346)
1353,1352,[1394] - Transformer point,17.4124622,78.4117824,1.03,11,11,Jubilee Hills Road No 51,POINT (78.4117824 17.4124622)
1354,1353,[1415] - Sri Niketan Colony,17.4139217,78.4083173,1.33,11,11,Jubilee Hills Road No 51,POINT (78.4083173 17.4139217)
1355,1354,[1550] - MP/MLA COLONY 1,17.4137024,78.4425617,1.26,16,16,Jalagam Vengal Rao Park,POINT (78.4425617 17.4137024)
1356,1355,[1551] - MP/MLA COLONY 2,17.4093489,78.438126,1.16,14,14,Chacha Nehuru Park,POINT (78.438126 17.4093489)
1357,1356,[1570] - Durga Bhavani Nagar,17.427149,78.4244766,0.86,16,16,Jalagam Vengal Rao Park,POINT (78.4244766 17.427149)
1358,1357,[1575] - INDRA NAGAR,17.4247863,78.4443433,0.66,16,16,Jalagam Vengal Rao Park,POINT (78.4443433 17.4247863)
1359,1358,[1580] - METRO STATION,17.4299087,78.4226611,0.26,11,11,Jubilee Hills Road No 51,POINT (78.4226611 17.4299087)
1360,1359,[1583] - Film nagar substation,17.4093246,78.4474212,1.16,14,14,Chacha Nehuru Park,POINT (78.4474212 17.4093246)
1361,1360,[1597] - JUBILEE HILLS POST OFFICE,17.427843,78.4295192,0.86,16,16,Jalagam Vengal Rao Park,POINT (78.4295192 17.427843)
1362,1361,[1612] - JAI PAL REDDY HOUSE,17.4121831,78.4121538,0.76,11,11,Jubilee Hills Road No 51,POINT (78.4121538 17.4121831)
1363,1362,[2339] - Film Nagar 5,17.4129194,78.4043224,1.33,11,11,Jubilee Hills Road No 51,POINT (78.4043224 17.4129194)
1364,1363,[2341] - DANAM NAGENDER ROAD,17.4144733,78.4077639,0.2,11,11,Jubilee Hills Road No 51,POINT (78.4077639 17.4144733)
1365,1364,[2368] - PEDDAMMA GUDE BACK SIDE,17.4319365,78.4057229,1.23,11,11,Jubilee Hills Road No 51,POINT (78.4057229 17.4319365)
1366,1365,[2377] - DAIMOND HOUSE,17.4318234,78.4207114,1.56,11,11,Jubilee Hills Road No 51,POINT (78.4207114 17.4318234)
1367,1366,[2682] - ANNAPURNA Studios,17.4187819,78.4438488,1.1,16,16,Jalagam Vengal Rao Park,POINT (78.4438488 17.4187819)
1368,1367,[4713] - TDP BACKSIDE GALLI,17.3999258,78.4128323,0.96,11,11,Jubilee Hills Road No 51,POINT (78.4128323 17.3999258)
1369,1368,[4723] - Film nagar 6,17.4201964,78.4011376,1.0,11,11,Jubilee Hills Road No 51,POINT (78.4011376 17.4201964)
1370,1369,[4725]-ABN 2,17.4029143,78.400721,0.16,11,11,Jubilee Hills Road No 51,POINT (78.400721 17.4029143)
1371,1370,[4750] - Saraswathi school,17.4287675,78.4285597,1.63,16,16,Jalagam Vengal Rao Park,POINT (78.4285597 17.4287675)
1372,1371,[4752] - Arora Colony,17.3952465,78.3927701,0.63,11,11,Jubilee Hills Road No 51,POINT (78.3927701 17.3952465)
1373,1372,[4816] - PARUCHURI HOUSE,17.4144546,78.4091531,1.03,11,11,Jubilee Hills Road No 51,POINT (78.4091531 17.4144546)
1374,1373,[4817] - BANK OF BARODA,17.4194598,78.4426884,0.3,16,16,Jalagam Vengal Rao Park,POINT (78.4426884 17.4194598)
1375,1374,[4818] - Guru Bramha nagar,17.4218059,78.3998528,1.1,11,11,Jubilee Hills Road No 51,POINT (78.3998528 17.4218059)
1376,1375,[4819] - TRANSFER POINT,17.4364867,78.4146583,0.8,11,11,Jubilee Hills Road No 51,POINT (78.4146583 17.4364867)
1377,1376,[4820] - HERBAL PARK,17.4123007,78.4039535,1.03,11,11,Jubilee Hills Road No 51,POINT (78.4039535 17.4123007)
1378,1377,[4821] - APPOLO SHOP OPP,17.4390071,78.4287177,0.56,13,13,Sanath Nagar,POINT (78.4287177 17.4390071)
1379,1378,[847] - FILM NAGAR DIVASANIDANAM,17.4178397,78.4104814,0.5,11,11,Jubilee Hills Road No 51,POINT (78.4104814 17.4178397)
1380,1379,[868] - ABN OFFICE,17.4333866,78.4174895,1.56,11,11,Jubilee Hills Road No 51,POINT (78.4174895 17.4333866)
1381,1380,[878] - DARGA 1,17.4070962,78.4097078,1.23,11,11,Jubilee Hills Road No 51,POINT (78.4097078 17.4070962)
1382,1381,[892] - FILM NAGAR LABOUR ADDA,17.4319829,78.418266,0.93,11,11,Jubilee Hills Road No 51,POINT (78.418266 17.4319829)
1383,1382,1552-Gayatri Hills,17.4338974,78.4165592,0.7,11,11,Jubilee Hills Road No 51,POINT (78.4165592 17.4338974)
1384,1383,2339 - DARGAH PARK,17.4331758,78.4028537,1.4,11,11,Jubilee Hills Road No 51,POINT (78.4028537 17.4331758)
1385,1384,2987  - MP & MLA COLONY RANJITH REDDY POINT,17.442306,78.412336,0.1,11,11,Jubilee Hills Road No 51,POINT (78.412336 17.442306)
1386,1385,4818 - JOURNLIST COLONY OLD BUILDING ,17.4167694,78.4173016,0.66,11,11,Jubilee Hills Road No 51,POINT (78.4173016 17.4167694)
1387,1386,FILM NAGAR ROAD 6 POINT,17.413835,78.41117,0.1,11,11,Jubilee Hills Road No 51,POINT (78.41117 17.413835)
1388,1387,[1343] - Brindavan Colony,17.4190249,78.4414735,0.16,16,16,Jalagam Vengal Rao Park,POINT (78.4414735 17.4190249)
1389,1388,[1343] - Kothacheruvu-2,17.40629,78.4120717,0.66,11,11,Jubilee Hills Road No 51,POINT (78.4120717 17.40629)
1390,1389,[1345] - Kothachervu-1,17.4120845,78.4110251,0.86,11,11,Jubilee Hills Road No 51,POINT (78.4110251 17.4120845)
1391,1390,[1345] - Paramount Gate No 2,17.405015,78.4100367,0.16,11,11,Jubilee Hills Road No 51,POINT (78.4100367 17.405015)
1392,1391,[1352] - Nalla Point,17.40648,78.4124964,1.26,11,11,Jubilee Hills Road No 51,POINT (78.4124964 17.40648)
1393,1392,[1352] - Reliance Point,17.406185,78.4052567,1.23,11,11,Jubilee Hills Road No 51,POINT (78.4052567 17.406185)
1394,1393,[2886] - Sai baba Temple ,17.4122071,78.414333,1.33,11,11,Jubilee Hills Road No 51,POINT (78.414333 17.4122071)
1395,1394,[2890] - OU COLONY,17.3970607,78.3932279,1.16,11,11,Jubilee Hills Road No 51,POINT (78.3932279 17.3970607)
1396,1395,[2893] - NARSING MAIN ROAD,17.4000461,78.3990989,1.0,11,11,Jubilee Hills Road No 51,POINT (78.3990989 17.4000461)
1397,1396,[2908] - ADITYA NAGAR,17.3970727,78.3897511,0.83,11,11,Jubilee Hills Road No 51,POINT (78.3897511 17.3970727)
1398,1397,[2911] - paramount colony gate 4,17.4381747,78.3992333,1.53,11,11,Jubilee Hills Road No 51,POINT (78.3992333 17.4381747)
1399,1398,[2912] - IAS COLONY,17.4336285,78.4050633,0.5,11,11,Jubilee Hills Road No 51,POINT (78.4050633 17.4336285)
1400,1399,[2912] - Kothacheruvu-3,17.4071393,78.4096938,0.36,11,11,Jubilee Hills Road No 51,POINT (78.4096938 17.4071393)
1401,1400,[4696] - Shaikpet Errakunta,17.4038175,78.4008039,0.2,11,11,Jubilee Hills Road No 51,POINT (78.4008039 17.4038175)
